2021-03-25 09:23:56.685 [main] INFO  com.cn.mistletoe.MistletoeApp - Starting MistletoeApp on Jxy-O834IQKJDUP with PID 2192 (D:\JavaProject\xingyu\springboot\mistletoe_back_2.0\target\classes started by Administrator in D:\JavaProject\xingyu\springboot\mistletoe_back_2.0)
2021-03-25 09:24:00.490 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@930bff, org.springframework.security.web.context.SecurityContextPersistenceFilter@a8c904, org.springframework.security.web.header.HeaderWriterFilter@f5f57d, org.springframework.web.filter.CorsFilter@1dc81be, org.springframework.security.web.authentication.logout.LogoutFilter@1c849c7, com.cn.mistletoe.config.JwtAuthenticationTokenFilter@17451d5, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@614d8c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@13ece92, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@16bfddb, org.springframework.security.web.session.SessionManagementFilter@26aa35, org.springframework.security.web.access.ExceptionTranslationFilter@1fd2bf, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@554365]
2021-03-25 09:24:00.509 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2021-03-25 09:24:00.702 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-03-25 09:24:01.044 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2021-03-25 09:24:01.133 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2021-03-25 09:24:01.151 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2021-03-25 09:24:01.151 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2021-03-25 09:24:01.163 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2021-03-25 09:24:01.218 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2021-03-25 09:24:01.233 [http-nio-8081-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-03-25 09:24:01.233 [http-nio-8081-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-03-25 09:24:01.241 [http-nio-8081-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 8 ms
2021-03-25 09:24:01.340 [http-nio-8081-exec-2] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:01.341 [http-nio-8081-exec-2] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:01.413 [http-nio-8081-exec-4] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:01.413 [http-nio-8081-exec-4] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:01.423 [http-nio-8081-exec-5] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:01.424 [http-nio-8081-exec-5] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:01.434 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: registerUsingPOST_1
2021-03-25 09:24:01.450 [http-nio-8081-exec-7] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:01.450 [http-nio-8081-exec-7] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:01.457 [http-nio-8081-exec-8] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:01.457 [http-nio-8081-exec-8] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:01.476 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: findAllUsingGET_1
2021-03-25 09:24:01.477 [http-nio-8081-exec-10] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:01.477 [http-nio-8081-exec-10] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:01.483 [http-nio-8081-exec-1] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:01.484 [http-nio-8081-exec-1] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:01.525 [main] INFO  com.cn.mistletoe.MistletoeApp - Started MistletoeApp in 5.238 seconds (JVM running for 6.001)
2021-03-25 09:24:08.391 [http-nio-8081-exec-3] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:08.392 [http-nio-8081-exec-3] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:08.409 [http-nio-8081-exec-5] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:08.409 [http-nio-8081-exec-5] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:08.444 [http-nio-8081-exec-7] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:08.444 [http-nio-8081-exec-7] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:08.457 [http-nio-8081-exec-9] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:08.457 [http-nio-8081-exec-9] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:08.471 [http-nio-8081-exec-1] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:08.471 [http-nio-8081-exec-1] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:08.477 [http-nio-8081-exec-2] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:08.478 [http-nio-8081-exec-2] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:08.487 [http-nio-8081-exec-4] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:08.487 [http-nio-8081-exec-4] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:08.494 [http-nio-8081-exec-5] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:08.494 [http-nio-8081-exec-5] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:08.510 [http-nio-8081-exec-7] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:08.510 [http-nio-8081-exec-7] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:08.517 [http-nio-8081-exec-8] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:08.517 [http-nio-8081-exec-8] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:08.527 [http-nio-8081-exec-10] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:08.527 [http-nio-8081-exec-10] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:31.626 [http-nio-8081-exec-3] INFO  com.cn.mistletoe.common.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTYxNjU5MzI5MywiaWF0IjoxNjE2NTg5NjkzNjA3fQ._lgRO1qWrs2dnsRsIgpE06mGffibW6p3Cnq1tmo_jcHY-_0uJMjQUbABS5yoWJoNwNWeaFmcZSIfBjGQUqOgrQ
2021-03-25 09:24:31.626 [http-nio-8081-exec-3] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:null
2021-03-25 09:24:39.312 [http-nio-8081-exec-5] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:24:39.322 [http-nio-8081-exec-5] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:24:39.391 [http-nio-8081-exec-7] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:24:39.398 [http-nio-8081-exec-7] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:24:39.504 [http-nio-8081-exec-9] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:24:39.511 [http-nio-8081-exec-9] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:24:39.569 [http-nio-8081-exec-1] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:24:39.575 [http-nio-8081-exec-1] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:24:39.600 [http-nio-8081-exec-3] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:24:39.606 [http-nio-8081-exec-3] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:24:39.635 [http-nio-8081-exec-4] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:24:39.641 [http-nio-8081-exec-4] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:24:39.698 [http-nio-8081-exec-6] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:24:39.703 [http-nio-8081-exec-6] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:24:39.722 [http-nio-8081-exec-7] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:24:39.726 [http-nio-8081-exec-7] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:24:39.739 [http-nio-8081-exec-9] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:24:39.743 [http-nio-8081-exec-9] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:24:39.756 [http-nio-8081-exec-10] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:24:39.761 [http-nio-8081-exec-10] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:24:39.775 [http-nio-8081-exec-2] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:24:39.779 [http-nio-8081-exec-2] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:24:54.765 [http-nio-8081-exec-4] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:24:54.769 [http-nio-8081-exec-4] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:24:54.784 [http-nio-8081-exec-6] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:24:54.788 [http-nio-8081-exec-6] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:24:56.799 [http-nio-8081-exec-7] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:24:56.803 [http-nio-8081-exec-7] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:24:56.812 [http-nio-8081-exec-9] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:24:56.816 [http-nio-8081-exec-9] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:25:12.574 [http-nio-8081-exec-2] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:25:12.577 [http-nio-8081-exec-2] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:25:12.585 [http-nio-8081-exec-4] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:25:12.589 [http-nio-8081-exec-4] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:03.436 [http-nio-8081-exec-8] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:03.440 [http-nio-8081-exec-8] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:04.197 [http-nio-8081-exec-10] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:04.200 [http-nio-8081-exec-10] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:09.903 [http-nio-8081-exec-2] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:09.906 [http-nio-8081-exec-2] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:11.709 [http-nio-8081-exec-4] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:11.714 [http-nio-8081-exec-4] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:11.725 [http-nio-8081-exec-6] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:11.728 [http-nio-8081-exec-6] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:15.386 [http-nio-8081-exec-8] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:15.390 [http-nio-8081-exec-8] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:17.031 [http-nio-8081-exec-9] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:17.035 [http-nio-8081-exec-9] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:20.733 [http-nio-8081-exec-1] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:20.737 [http-nio-8081-exec-1] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:20.752 [http-nio-8081-exec-2] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:20.758 [http-nio-8081-exec-2] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:22.624 [http-nio-8081-exec-4] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:22.629 [http-nio-8081-exec-4] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:23.546 [http-nio-8081-exec-6] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:23.552 [http-nio-8081-exec-6] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:24.384 [http-nio-8081-exec-7] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:24.389 [http-nio-8081-exec-7] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:27.641 [http-nio-8081-exec-9] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:27.647 [http-nio-8081-exec-9] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:28.354 [http-nio-8081-exec-1] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:28.360 [http-nio-8081-exec-1] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:29.163 [http-nio-8081-exec-3] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:29.169 [http-nio-8081-exec-3] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:30.169 [http-nio-8081-exec-5] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:30.180 [http-nio-8081-exec-5] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:31.419 [http-nio-8081-exec-6] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:31.424 [http-nio-8081-exec-6] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:31.868 [http-nio-8081-exec-7] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:31.872 [http-nio-8081-exec-7] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
2021-03-25 09:27:32.071 [http-nio-8081-exec-8] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - checking username:admin
2021-03-25 09:27:32.077 [http-nio-8081-exec-8] INFO  c.cn.mistletoe.config.JwtAuthenticationTokenFilter - authenticated user:admin
